id,salary_in_usd,company_location_id,employee_residence_id,work_setting_id,employment_type_id,job_title_id,job_category_id
3153,196107,6,7,3,1,2,3
3154,145020,2,7,2,4,2,1
3155,149937,7,2,1,4,4,4
3156,184655,2,5,1,4,3,2
3157,52105,4,3,3,3,2,1
3158,43736,3,3,2,1,2,2
3159,72281,3,3,3,4,3,3
3160,109351,6,5,1,3,4,2
3161,119932,4,1,3,3,1,1
3162,185384,6,3,3,2,4,4
3163,107780,7,2,2,1,1,4
3164,85652,1,2,1,4,3,1
3165,161030,2,1,3,1,3,4
3166,41718,7,5,3,2,2,2
3167,126219,1,3,3,2,3,4
3168,151727,1,6,2,4,2,4
3169,192500,3,4,1,3,4,2
3170,187562,4,4,3,2,3,2
3171,77351,5,7,3,3,4,2
3172,71001,3,1,3,2,4,3
3173,155050,6,4,1,1,3,2
3174,46410,5,7,2,4,4,2
3175,82685,4,2,2,2,3,3
3176,196458,3,7,3,1,3,4
3177,151317,2,3,3,2,3,2
3178,119547,3,3,2,4,1,1
3179,186358,2,2,2,1,4,2
3180,172463,5,1,2,3,3,2
3181,56999,7,5,3,2,3,3
3182,163090,7,3,3,2,4,4
3183,42952,5,3,2,1,2,4
3184,180354,5,7,2,4,3,4
3185,117995,3,7,1,2,3,1
3186,130351,7,7,3,1,3,2
3187,47942,1,4,1,4,1,3
3188,31722,2,6,2,2,1,1
3189,197892,5,2,3,1,3,1
3190,195618,6,1,3,4,4,4
3191,159385,4,7,1,2,2,3
3192,96219,2,1,1,2,2,1
3193,137775,3,6,1,4,4,3
3194,179466,7,7,1,4,3,2
3195,187541,7,3,3,1,2,4
3196,104041,1,6,2,2,1,2
3197,135747,7,1,2,2,4,3
3198,91338,3,4,2,1,3,3
3199,35492,3,7,1,2,3,4
3200,177899,4,5,2,2,4,3
3201,146359,2,2,1,2,2,1
3202,188564,6,3,1,3,3,2
3203,173941,2,6,2,4,1,4
3204,182935,2,6,2,3,3,1
3205,59136,6,7,2,3,3,4
3206,149829,4,6,3,4,1,3
3207,44837,4,1,1,3,1,3
3208,105592,4,7,3,1,3,2
3209,161787,1,3,2,3,1,4
3210,178347,4,2,3,1,4,4
3211,50191,7,2,3,4,1,4
3212,90126,5,2,2,2,1,3
3213,38894,1,5,2,4,3,2
3214,114253,6,3,1,4,4,4
3215,114114,7,5,1,3,3,4
3216,53321,6,5,3,4,3,1
3217,138505,2,6,2,4,2,4
3218,54959,3,7,1,1,1,2
3219,171587,2,3,1,2,1,1
3220,95196,4,3,3,3,4,1
3221,182515,3,6,3,2,3,1
3222,198280,2,7,3,2,2,3
3223,162855,1,4,2,2,4,1
3224,108649,4,5,1,3,1,4
3225,100921,2,2,1,4,3,3
3226,168054,3,1,1,2,2,3
3227,130887,7,5,3,3,3,3
3228,45316,2,1,2,4,3,3
3229,143652,1,7,3,2,2,3
3230,150357,3,1,3,1,4,3
3231,135364,2,4,2,3,3,3
3232,32936,7,3,2,2,2,1
3233,107400,4,2,3,3,2,2
3234,104843,4,1,2,1,1,4
3235,36709,6,1,3,3,3,4
3236,50707,4,7,1,4,1,1
3237,69384,5,7,2,2,3,1
3238,65187,3,6,1,3,2,3
3239,96935,6,3,2,3,1,1
3240,72536,6,2,3,2,3,3
3241,146772,6,6,3,1,3,1
3242,185260,5,6,3,1,4,3
3243,44245,6,1,3,2,1,4
3244,141282,7,3,3,2,3,4
3245,142740,7,2,3,4,4,3
3246,62286,2,3,2,3,1,1
3247,195375,4,1,2,3,3,3
3248,110901,3,7,1,1,3,3
3249,108986,5,7,2,4,1,1
3250,99726,5,7,2,3,3,2
3251,146342,4,4,1,4,2,2
3252,53937,5,3,1,2,1,4
3253,153245,4,1,3,3,3,3
3254,33960,2,3,1,2,4,1
3255,69602,2,7,1,1,4,2
3256,171636,2,5,2,1,2,2
3257,95533,1,5,3,2,1,3
3258,77510,1,3,1,1,3,1
3259,35091,5,2,3,2,3,3
3260,92335,3,5,3,2,4,3
3261,191591,3,5,1,2,2,2
3262,164782,2,3,1,1,4,2
3263,93564,7,6,1,1,4,4
3264,159257,3,4,1,1,2,1
3265,145517,5,4,3,2,1,1
3266,89977,6,7,2,4,3,2
3267,134931,1,1,3,1,1,2
3268,37988,6,6,3,4,3,2
3269,196826,6,2,3,1,3,3
3270,123650,5,6,1,3,3,4
3271,53074,5,1,1,3,2,1
3272,51198,1,1,2,3,4,2
3273,106045,4,2,2,4,1,2
3274,186252,6,4,2,1,3,4
3275,78068,2,6,3,2,3,3
3276,140969,6,5,2,4,1,3
3277,46560,5,7,3,1,3,3
3278,95152,7,3,1,3,3,3
3279,153516,2,4,3,4,3,3
3280,65391,6,7,1,1,2,1
3281,58731,1,5,1,2,4,2
3282,114698,7,4,2,4,2,3
3283,143880,3,6,1,2,1,2
3284,148440,4,2,2,4,2,1
3285,186308,5,1,2,3,1,2
3286,198205,1,2,2,3,1,2
3287,34340,4,5,3,3,4,1
3288,100291,5,3,2,2,3,2
3289,78731,6,2,2,3,4,3
3290,82822,6,5,1,2,2,3
3291,71866,5,1,3,2,1,3
3292,144295,2,4,2,2,3,3
3293,126791,7,7,2,3,3,2
3294,132262,2,5,2,1,1,3
3295,71813,4,5,1,2,4,2
3296,169787,6,6,1,1,3,3
3297,131354,1,3,1,2,4,2
3298,44783,4,4,2,3,1,3
3299,119012,1,5,2,3,1,4
3300,97933,6,5,2,3,3,1
3301,70680,6,7,2,4,2,2
3302,153207,4,1,2,3,2,3
3303,89179,2,2,1,1,3,3
3304,129613,6,6,2,2,2,3
3305,69970,4,4,3,1,3,1
3306,34718,3,7,2,4,2,4
3307,188183,6,7,1,1,2,4
3308,199790,2,2,2,2,2,3
3309,105769,4,4,3,2,3,2
3310,109707,4,4,2,3,2,3
3311,171798,7,6,3,4,3,3
3312,122304,6,1,3,4,3,2
3313,47139,2,4,1,1,4,3
3314,149804,7,6,3,3,3,1
3315,74782,2,5,2,3,4,3
3316,49958,1,2,3,3,3,1
3317,182379,2,4,2,2,4,4
3318,133026,2,1,2,4,4,4
3319,99134,4,7,2,1,1,2
3320,43583,3,5,2,1,4,4
3321,47013,5,4,1,1,4,3
3322,77984,2,2,2,3,1,1
3323,151246,7,4,1,4,2,1
3324,159110,3,6,3,4,2,3
3325,39096,2,3,2,2,1,3
3326,103533,3,1,3,2,3,3
3327,144795,1,7,1,2,4,4
3328,55618,3,3,2,1,4,1
3329,39868,1,2,2,1,1,4
3330,51882,3,4,1,4,1,1
3331,181711,3,1,3,2,3,4
3332,198035,7,5,1,1,2,3
3333,136760,5,6,3,2,3,4
3334,132125,7,6,3,2,2,4
3335,155677,4,4,3,4,4,1
3336,190542,3,4,2,4,1,1
3337,139982,1,4,1,1,3,4
3338,100714,6,5,2,4,2,1
3339,101102,3,4,1,2,3,1
3340,181425,6,1,3,4,2,1
3341,199260,2,5,2,2,4,4
3342,63375,1,5,2,2,3,1
3343,101210,2,3,2,1,3,2
3344,183344,4,2,3,1,3,2
3345,182788,2,5,1,1,3,1
3346,119276,4,3,3,2,3,4
3347,118706,4,1,2,4,3,1
3348,196234,4,2,2,1,2,3
3349,103606,2,5,3,1,2,4
3350,190544,4,7,2,4,3,2
3351,149837,4,3,2,4,4,2
3352,138343,7,1,1,1,3,3
3353,91401,6,1,1,2,4,4
3354,88835,5,1,1,2,3,1
3355,86936,3,6,1,1,3,2
3356,192590,4,2,1,4,2,3
3357,157446,1,4,1,2,3,1
3358,188385,1,7,2,4,1,4
3359,158344,7,2,2,3,3,2
3360,46110,2,2,1,4,3,4
3361,195888,2,5,3,4,4,4
3362,91549,2,6,1,3,2,4
3363,160834,4,3,2,2,4,1
3364,58530,5,7,3,2,3,3
3365,30893,6,1,3,2,3,3
3366,158745,5,2,3,1,4,2
3367,153967,2,7,2,3,3,4
3368,124260,2,3,3,4,3,3
3369,56885,3,4,2,3,3,4
3370,74560,5,7,2,3,2,2
3371,43613,4,6,1,3,3,4
3372,167159,4,6,2,3,1,3
3373,196773,6,1,3,3,3,4
3374,48665,1,6,2,3,3,3
3375,136568,1,2,2,1,2,2
3376,59622,3,4,1,3,2,4
3377,125834,7,3,1,3,4,3
3378,71989,4,1,2,2,4,2
3379,74741,6,4,2,3,4,4
3380,50163,1,5,2,3,2,2
3381,101637,2,5,1,2,4,3
3382,89175,4,3,1,2,4,4
3383,63546,4,1,3,2,1,1
3384,164547,4,6,3,4,4,4
3385,100259,5,2,3,3,3,2
3386,44890,1,3,3,3,2,2
3387,184342,3,6,1,3,3,3
3388,36713,1,4,1,2,1,1
3389,123389,2,1,2,1,2,4
3390,95317,2,5,3,3,2,4
3391,112979,7,5,2,2,3,3
3392,151061,1,7,2,2,4,4
3393,160742,1,1,1,2,3,2
3394,145039,7,4,2,4,4,2
3395,76492,7,4,2,2,4,4
3396,139718,4,7,1,1,2,4
3397,176467,4,6,1,4,4,2
3398,102005,2,4,1,2,1,4
3399,55040,6,6,1,1,1,2
3400,139009,6,6,3,1,1,1
3401,98702,6,1,3,3,2,1
3402,51637,6,6,3,2,3,4
3403,97745,3,5,2,2,3,4
3404,169819,2,3,3,3,4,4
3405,181322,5,5,1,1,3,2
3406,120467,1,6,3,2,3,1
3407,141855,6,5,1,3,3,1
3408,84040,3,1,3,3,2,3
3409,137518,4,6,3,1,1,3
3410,192377,7,4,1,1,1,4
3411,113110,7,7,1,2,3,2
3412,126395,6,7,2,2,2,4
3413,171168,2,2,2,4,2,1
3414,105764,6,7,2,1,4,4
3415,170290,1,7,3,4,1,4
3416,120367,1,4,3,4,3,1
3417,114338,7,3,1,3,3,1
3418,180407,2,3,1,3,1,1
3419,59907,5,4,2,2,4,4
3420,69387,2,7,1,1,2,3
3421,104655,4,1,3,1,3,2
3422,87407,6,5,1,4,1,2
3423,165627,4,6,1,4,3,1
3424,76095,4,5,1,2,4,2
3425,31042,6,3,1,3,4,2
3426,133748,5,4,1,1,1,1
3427,34188,3,1,2,1,3,2
3428,108596,2,7,2,1,4,1
3429,171305,2,4,3,1,3,4
3430,33088,5,3,2,3,4,4
3431,31646,6,6,1,2,3,4
3432,174199,4,1,2,2,2,3
3433,193687,7,1,3,3,2,2
3434,45453,4,3,2,2,1,1
3435,82233,3,1,3,2,3,1
3436,195587,5,5,3,4,4,3
3437,113087,6,6,3,3,4,1
3438,91993,7,3,1,2,2,4
3439,116392,2,5,3,4,2,3
3440,152349,3,4,2,3,3,1
3441,183260,3,2,2,3,2,3
3442,96019,5,6,2,1,3,3
3443,30451,7,7,3,4,4,1
3444,165141,4,4,3,4,3,4
3445,94274,4,5,1,4,3,1
3446,174458,1,7,3,3,1,2
3447,168279,7,7,2,1,2,2
3448,199511,4,5,1,3,3,1
3449,48157,3,5,2,2,4,4
3450,104726,5,6,1,2,3,2
3451,135716,4,3,3,2,3,2
3452,176001,5,2,1,1,2,1
3453,134636,4,6,3,3,1,1
3454,37913,5,5,3,4,4,1
3455,56727,3,7,2,2,1,3
3456,163018,7,7,3,2,3,3
3457,91061,1,4,3,3,3,3
3458,143388,5,2,3,4,3,1
3459,97957,4,2,2,1,2,4
3460,115839,5,7,3,2,3,2
3461,135649,5,2,2,2,4,3
3462,180539,4,4,1,2,3,4
3463,185576,6,3,2,4,1,1
3464,31844,4,7,2,2,3,3
3465,64572,7,1,3,4,3,1
3466,184047,3,7,2,2,1,4
3467,49449,3,7,1,2,2,3
3468,140137,3,3,2,4,3,3
3469,49459,3,5,3,4,1,3
3470,179676,3,5,1,1,1,3
3471,155298,6,1,3,3,1,4
3472,139334,3,1,3,2,4,3
3473,90140,4,1,2,2,3,2
3474,55362,4,5,3,3,1,2
3475,189015,3,6,1,3,3,1
3476,51319,3,3,1,3,1,3
3477,130751,7,2,1,2,2,2
3478,168769,5,1,1,2,2,2
3479,126896,7,2,2,2,2,2
3480,58735,2,4,1,4,3,4
3481,61293,4,3,2,1,1,3
3482,169082,6,2,3,1,3,4
3483,122305,3,5,3,3,3,4
3484,119359,6,6,2,3,3,2
3485,70727,5,5,3,2,3,2
3486,134545,6,1,3,1,3,1
3487,44787,4,6,1,1,3,3
3488,147710,6,1,3,4,3,3
3489,141489,2,6,3,2,1,2
3490,174375,7,2,2,2,3,2
3491,128782,2,5,1,1,1,3
3492,83448,1,2,3,1,1,1
3493,99513,6,4,3,4,3,2
3494,36068,7,3,2,4,3,1
3495,140040,4,5,3,2,1,4
3496,148962,7,7,1,4,2,2
3497,192299,2,5,1,1,1,1
3498,42740,3,4,1,2,2,2
3499,118333,5,5,2,1,3,4
3500,94745,2,4,1,2,3,2
3501,168863,2,5,1,2,3,1
3502,161557,6,4,1,1,1,1
3503,191767,6,6,1,2,4,1
3504,198513,3,1,1,2,1,4
3505,30337,5,2,1,4,1,1
3506,160996,4,5,2,1,3,4
3507,176164,5,3,1,1,3,2
3508,86052,6,1,3,4,1,4
3509,31471,4,4,2,2,2,2
3510,81194,7,3,3,3,3,3
3511,149076,2,1,3,3,1,3
3512,103392,7,7,1,1,4,3
3513,91088,3,5,3,4,2,4
3514,129909,1,5,3,2,3,3
3515,35664,6,4,3,4,1,3
3516,118859,4,1,1,2,1,3
3517,121991,3,1,1,1,2,2
3518,149805,4,4,1,1,3,1
3519,166451,7,7,2,3,3,4
3520,61536,1,5,1,4,3,3
3521,166063,6,2,1,1,3,2
3522,124754,5,7,3,4,2,1
3523,146134,2,4,1,1,2,1
3524,126649,5,2,3,2,3,3
3525,131610,4,1,1,2,3,2
3526,123513,2,6,1,3,4,4
3527,58359,6,6,1,1,4,1
3528,147060,7,7,1,3,1,2
3529,144209,4,6,1,3,1,2
3530,48043,5,7,1,1,2,4
3531,118059,7,6,1,1,2,2
3532,39070,2,5,3,2,3,1
3533,175205,7,6,2,3,3,1
3534,86955,6,5,2,2,4,2
3535,58571,6,2,1,4,1,1
3536,188063,6,1,2,4,4,4
3537,107115,6,7,3,3,4,1
3538,128891,6,2,3,3,1,4
3539,160644,7,7,3,1,3,3
3540,51871,7,6,2,1,1,4
3541,167295,3,5,2,3,3,4
3542,44197,3,1,2,3,3,3
3543,104923,4,6,1,4,3,1
3544,132657,7,1,3,2,2,3
3545,122438,5,3,3,4,3,2
3546,130909,7,2,1,4,3,3
3547,130842,6,5,2,2,2,4
3548,109432,7,5,3,3,4,3
3549,71525,3,5,2,3,3,1
3550,46198,2,6,1,4,3,4
3551,195596,7,4,2,4,4,4
3552,124187,6,7,1,2,1,1
3553,128172,1,1,2,1,1,4
3554,129499,4,7,1,1,3,2
3555,179587,3,7,3,3,2,1
3556,136313,2,4,1,1,3,2
3557,52027,6,1,2,3,1,3
3558,43792,1,3,3,3,4,4
3559,111313,7,5,2,3,3,2
3560,115330,5,2,2,2,3,3
3561,62544,5,7,1,4,3,2
3562,115263,3,4,1,1,4,1
3563,143329,7,4,2,2,1,4
3564,184737,4,2,1,1,3,2
3565,61126,3,2,2,2,3,4
3566,180553,1,6,1,1,2,4
3567,129637,5,1,1,1,3,2
3568,157208,6,7,2,4,1,3
3569,53549,2,7,3,1,3,1
3570,66155,2,2,1,2,1,4
3571,67481,4,5,2,1,3,3
3572,97967,2,6,3,4,2,4
3573,129320,2,3,1,1,3,2
3574,112561,6,7,1,2,3,3
3575,50446,4,4,2,1,1,1
3576,38507,5,5,1,4,3,4
3577,155183,1,2,2,4,3,2
3578,63208,3,7,2,4,3,2
3579,47522,5,1,1,4,3,4
3580,77402,3,2,3,3,2,4
3581,186562,4,4,1,4,2,3
3582,199083,5,1,3,1,3,3
3583,196143,7,6,1,1,1,4
3584,75102,4,2,3,1,3,4
3585,44040,4,2,1,1,2,3
3586,134254,4,7,3,3,4,4
3587,168118,4,1,3,3,4,4
3588,66189,2,6,1,3,3,1
3589,141738,2,2,1,1,3,2
3590,113998,5,5,2,2,4,1
3591,116070,1,4,3,2,2,4
3592,196040,4,1,1,1,3,3
3593,182007,3,5,2,4,3,3
3594,85581,7,7,1,4,3,3
3595,136531,2,3,3,1,2,4
3596,39009,3,6,1,4,3,4
3597,197796,2,2,1,4,3,1
3598,140847,5,3,2,2,3,3
3599,81377,1,2,1,1,3,4
3600,98861,7,5,2,3,3,3
3601,169771,2,7,3,2,4,4
3602,164817,7,7,3,1,3,3
3603,140612,7,7,1,1,2,2
3604,74837,5,7,2,2,1,3
3605,191866,3,1,3,4,3,2
3606,182270,2,1,1,4,3,3
3607,150791,7,2,1,2,3,2
3608,174561,5,1,1,1,3,1
3609,80557,4,2,1,3,1,3
3610,52474,6,6,1,1,3,4
3611,86439,7,1,2,3,1,1
3612,98213,7,1,1,3,1,3
3613,85296,2,1,1,1,2,3
3614,195584,6,6,1,1,3,3
3615,106711,4,4,1,1,3,2
3616,137727,7,6,1,3,1,3
3617,31177,2,7,1,4,3,4
3618,30761,2,6,1,3,4,3
3619,36458,5,4,3,3,1,4
3620,84775,6,1,3,3,3,4
3621,181182,7,1,1,2,4,4
3622,123789,1,4,2,4,2,1
3623,156048,1,5,1,3,3,4
3624,148249,3,2,2,3,4,2
3625,58433,1,7,2,2,3,3
3626,102715,1,6,2,3,3,3
3627,44849,2,2,2,4,4,1
3628,99980,2,5,2,3,1,3
3629,98500,5,7,3,4,1,4
3630,89891,6,3,1,4,3,3
3631,89866,7,7,3,1,3,3
3632,153469,6,6,3,2,1,1
3633,106008,6,2,1,2,1,2
3634,33101,7,7,3,2,3,3
3635,56990,2,3,1,1,2,3
3636,99214,7,3,1,1,1,3
3637,64611,2,1,1,4,4,2
3638,126265,6,6,1,2,3,1
3639,45958,6,3,2,1,1,4
3640,119786,1,4,2,1,1,3
3641,97002,7,2,3,1,2,2
3642,79887,1,4,1,4,4,2
3643,30339,3,5,1,3,3,4
3644,140083,5,4,1,1,1,1
3645,80528,5,2,1,1,3,3
3646,116639,6,5,2,1,3,3
3647,112624,6,4,2,2,1,2
3648,99260,7,4,2,2,1,1
3649,136493,6,6,3,1,3,3
3650,83570,2,5,1,4,2,4
3651,51643,5,4,2,3,1,1
3652,90252,2,3,2,2,3,1
3653,121580,5,2,1,3,4,2
3654,171406,3,2,2,1,3,3
3655,128856,2,2,1,2,2,3
3656,131795,1,4,1,3,4,2
3657,92977,2,3,2,1,3,1
3658,30789,3,2,3,2,3,3
3659,63941,4,7,1,1,3,3
3660,30552,4,2,3,2,2,1
3661,49806,1,1,2,3,3,3
3662,66979,4,7,1,3,4,4
3663,169895,6,2,1,2,3,4
3664,61980,2,4,2,4,2,3
3665,30860,3,2,3,1,1,1
3666,30290,5,3,2,3,1,4
3667,72417,1,3,2,4,4,3
3668,109880,4,2,2,2,1,4
3669,166942,2,6,3,3,3,3
3670,63397,5,4,1,3,4,1
3671,135311,5,4,1,1,2,3
3672,46186,2,4,2,4,4,3
3673,145162,7,2,2,1,4,3
3674,182088,7,2,3,2,3,3
3675,99616,6,1,2,3,3,3
3676,108508,3,3,3,4,4,3
3677,97296,6,6,3,1,1,2
3678,172346,6,7,3,4,3,1
3679,53304,1,7,2,2,2,2
3680,126161,4,3,1,3,3,2
3681,44705,4,5,3,4,3,1
3682,197401,2,1,1,2,4,2
3683,82996,4,3,3,2,1,1
3684,40607,6,1,2,3,3,2
3685,60006,3,5,3,1,3,3
3686,108554,7,1,3,3,1,4
3687,146196,2,4,1,3,1,1
3688,181566,1,3,2,4,1,1
3689,182309,2,7,3,4,4,2
3690,70963,6,2,2,1,2,2
3691,191613,4,5,1,2,1,4
3692,33447,3,5,2,4,3,2
3693,57156,6,2,2,1,3,2
3694,197631,1,3,1,3,3,1
3695,182537,2,6,3,2,4,4
3696,72120,4,2,3,3,4,3
3697,112753,2,1,2,2,3,4
3698,40190,1,2,3,4,2,1
3699,93394,6,1,1,3,4,4
3700,35335,4,1,2,3,4,1
3701,186850,7,7,2,2,3,2
3702,179631,5,2,3,1,4,4
3703,50557,1,6,3,2,2,2
3704,131092,7,7,3,4,2,2
3705,127074,7,6,2,1,2,4
3706,50575,4,2,3,3,3,1
3707,102848,2,6,2,3,2,3
3708,143216,6,1,3,3,2,3
3709,34616,2,6,2,4,3,4
3710,194835,3,2,2,3,1,4
3711,63124,1,5,2,3,4,1
3712,163662,1,5,3,1,2,4
3713,191942,6,7,3,4,4,4
3714,39534,4,4,1,3,3,1
3715,37921,4,5,2,1,4,1
3716,162763,3,6,3,3,3,2
3717,72042,3,7,1,1,4,4
3718,81209,7,6,1,3,4,3
3719,83603,5,4,3,4,4,4
3720,74377,3,3,2,2,1,3
3721,69705,2,7,1,4,1,3
3722,126492,7,5,1,1,3,3
3723,179836,5,5,2,3,3,2
3724,45783,3,2,3,4,4,1
3725,38515,5,4,2,3,4,1
3726,163142,2,5,2,4,4,2
3727,112850,2,2,3,1,4,1
3728,174843,7,4,1,2,1,2
3729,126776,7,7,2,4,3,4
3730,94206,2,7,1,3,2,3
3731,113364,4,2,1,3,3,1
3732,140532,6,7,1,3,4,1
3733,148090,7,2,3,1,3,4
3734,50936,6,1,1,1,2,2
3735,121618,1,6,2,2,3,4
3736,178977,4,4,2,3,1,3
3737,164170,1,2,2,2,2,2
3738,57020,5,4,3,3,3,4
3739,152043,5,1,2,4,1,4
3740,40985,5,4,3,4,3,1
3741,169355,3,2,1,4,3,2
3742,159100,7,6,1,3,2,3
3743,149635,7,6,3,4,1,3
3744,76323,2,7,3,3,4,2
3745,67708,6,6,3,2,3,2
3746,100298,7,6,1,1,2,4
3747,130057,6,4,3,4,1,1
3748,35054,5,4,1,3,3,1
3749,149580,1,5,1,3,1,1
3750,101317,4,5,2,2,3,2
3751,93304,3,1,1,2,3,1
3752,46471,6,3,3,1,4,4
3753,131266,6,6,3,2,4,4
3754,155022,4,7,3,1,3,2
3755,56527,1,6,1,1,2,1
3756,73250,3,2,1,2,2,3
3757,149917,6,1,2,1,3,3
3758,42029,2,2,2,4,4,4
3759,71583,7,2,3,1,3,1
3760,132061,7,4,1,3,4,1
3761,133100,2,1,3,3,3,2
3762,98147,1,1,3,3,2,2
3763,169425,6,5,3,2,2,1
3764,73042,2,7,2,3,3,2
3765,123125,6,3,3,2,3,1
3766,106604,5,2,2,3,3,4
3767,85918,6,6,1,1,1,2
3768,152225,1,7,3,2,4,1
3769,98882,3,6,2,3,3,2
3770,66822,4,5,1,1,3,4
3771,78760,4,7,2,2,3,2
3772,34200,2,2,3,1,2,1
3773,77259,7,4,1,1,4,2
3774,38527,2,4,1,1,1,1
3775,40535,7,2,1,2,4,4
3776,179016,2,5,2,2,2,3
3777,141477,2,5,2,4,2,2
3778,42438,6,1,2,4,2,2
3779,94344,4,3,1,4,2,4
3780,150127,5,6,3,4,3,3
3781,100388,7,4,3,2,1,4
3782,102249,5,3,1,4,2,1
3783,91083,5,7,3,3,2,1
3784,61354,5,6,1,4,3,4
3785,154365,4,6,3,3,1,2
3786,179865,5,6,3,3,4,3
3787,198138,6,7,3,1,1,4
3788,101135,7,2,2,1,1,4
3789,193843,3,2,2,1,1,1
3790,174512,5,2,1,4,2,3
3791,41289,5,6,2,2,2,3
3792,139344,3,5,1,3,3,4
3793,141568,5,4,2,2,4,3
3794,79178,3,3,3,2,3,3
3795,96500,1,7,2,4,1,1
3796,147784,4,3,2,2,4,3
3797,79223,4,4,2,2,4,1
3798,199441,3,6,1,1,3,2
3799,175256,2,3,1,1,3,2
3800,98483,4,6,3,3,1,2
3801,149178,7,3,3,3,3,3
3802,174228,4,5,3,1,3,1
3803,163483,4,2,2,4,2,1
3804,45674,7,5,3,4,4,2
3805,169380,3,5,1,3,1,3
3806,138707,6,6,3,1,2,1
3807,98460,6,3,3,4,3,4
3808,30576,3,3,3,2,3,1
3809,175713,7,5,3,3,4,4
3810,128264,6,3,3,3,1,2
3811,80907,4,5,1,2,2,4
3812,114325,5,1,2,2,2,1
3813,69651,4,5,3,3,4,1
3814,123435,3,7,2,2,3,3
3815,176730,5,7,3,4,3,2
3816,68907,1,3,2,3,3,4
3817,93917,3,5,1,4,3,2
3818,192819,7,5,2,3,3,1
3819,84936,5,2,3,4,4,3
3820,56178,1,6,2,1,4,1
3821,160614,6,2,2,4,3,1
3822,129423,1,2,3,2,3,3
3823,38000,7,5,2,1,4,4
3824,169137,5,5,3,3,3,1
3825,138407,2,7,1,4,3,2
3826,162157,3,4,3,3,3,3
3827,79325,4,3,1,1,1,3
3828,141868,6,7,2,2,3,2
3829,178694,5,2,3,2,1,1
3830,156190,3,7,2,2,3,3
3831,93902,7,7,1,3,4,2
3832,34834,4,7,1,2,2,3
3833,115733,2,2,2,2,3,3
3834,42008,6,4,3,3,4,2
3835,108498,7,1,3,3,3,4
3836,77229,3,3,3,1,3,4
3837,142892,6,3,3,2,1,4
3838,169084,1,6,1,1,3,4
3839,81125,7,7,3,4,4,2
3840,115702,7,4,2,4,3,3
3841,114164,3,2,1,4,2,1
3842,170921,2,1,2,4,3,1
3843,43767,3,1,2,3,1,2
3844,75052,3,7,2,1,3,1
3845,129427,2,7,1,1,2,4
3846,160591,2,2,3,3,4,3
3847,182637,7,6,2,4,3,2
3848,130547,1,2,2,1,1,3
3849,98125,3,5,3,2,2,2
3850,80281,1,2,3,3,1,1
3851,105285,2,7,3,3,3,2
3852,53423,2,4,3,2,1,2
3853,114693,3,7,2,4,2,3
3854,118860,7,6,1,4,3,1
3855,31706,6,7,3,1,3,2
3856,81753,3,1,3,2,1,4
3857,123755,7,2,2,1,4,2
3858,71334,4,3,3,4,1,3
3859,97148,7,2,2,1,3,2
3860,132601,3,5,2,2,3,4
3861,80627,3,4,2,2,3,3
3862,45546,7,4,2,2,3,2
3863,104581,1,2,3,4,4,4
3864,186371,7,2,1,3,4,3
3865,73347,4,7,3,3,2,2
3866,71221,4,3,1,3,1,4
3867,128203,1,6,3,1,1,3
3868,45948,4,7,2,2,3,2
3869,55118,3,1,3,4,3,3
3870,133729,1,1,2,3,4,4
3871,156677,1,4,3,3,3,2
3872,47021,1,4,2,1,3,2
3873,78215,5,3,1,1,4,2
3874,31223,7,4,2,3,1,4
3875,197182,7,5,3,2,3,1
3876,120162,1,1,2,2,1,2
3877,126453,6,3,1,1,3,4
3878,51526,4,1,1,1,3,3
3879,68829,5,2,3,2,2,3
3880,81862,5,2,2,1,3,4
3881,157048,3,3,3,1,1,1
3882,181408,3,7,2,2,1,4
3883,60796,7,5,1,2,1,3
3884,188239,2,6,3,4,4,3
3885,46818,1,5,1,1,3,2
3886,199964,2,6,2,1,3,1
3887,54488,3,4,1,4,1,4
3888,199024,6,6,2,1,1,3
3889,113904,7,3,3,1,4,3
3890,174295,7,5,2,3,3,3
3891,126931,7,6,2,3,3,4
3892,191333,7,4,3,3,2,3
3893,105520,7,1,3,4,4,1
3894,98334,1,6,1,1,3,2
3895,168675,5,7,2,4,2,2
3896,141587,2,4,2,4,1,2
3897,107240,6,2,1,1,1,3
3898,64261,5,6,2,2,3,2
3899,147367,3,2,2,2,2,3
3900,45707,3,1,3,1,1,1
3901,48009,5,3,3,2,1,3
3902,82169,7,4,3,3,3,1
3903,48231,7,6,1,1,3,1
3904,33246,5,6,3,4,1,2
3905,59825,7,1,1,3,4,2
3906,176997,5,6,3,4,4,3
3907,31316,6,2,2,2,3,3
3908,113870,4,6,2,1,2,3
3909,126608,3,6,3,3,3,2
3910,144911,7,2,3,1,4,4
3911,163098,2,2,1,3,4,4
3912,45289,4,7,2,3,3,3
3913,132082,1,7,3,3,2,3
3914,78886,6,2,3,1,2,3
3915,95020,4,5,2,3,3,1
3916,69279,4,3,3,3,4,1
3917,136061,6,7,2,1,3,2
3918,115643,4,4,3,4,4,2
3919,129827,2,7,2,2,2,3
3920,158089,6,4,1,1,4,4
3921,188351,3,7,3,1,3,2
3922,179428,6,2,3,3,1,1
3923,95200,7,6,3,1,4,3
3924,191115,2,4,1,1,3,3
3925,125502,2,6,3,2,1,4
3926,173867,6,6,3,1,3,2
3927,112536,5,3,2,3,3,2
